2356,1,30270900,0.55,1,36434504,20.36,36434504,20.36,,2,31938730,11.00,2,28878962,9.58,65313466,4.99,,3,37545625,2.91,3,39495911,5.19,104809377,5.07,,4,34669953,2.16,4,38372327,10.68,143181704,6.51,,5,34550863,1.08,5,43621743,26.25,186803447,10.55,,6,41898846,4.19,6,44905962,7.18,231709409,9.88,,7,39480338,13.38,7,43161846,9.32,274871255,9.79,,8,41493927,9.84,8,,,,,,9,42985139,10.06,9,,,,,,10,43179481,16.54,10,,,,,,11,45043375,19.66,11,,,,,,12,44455032,15.62,12,,,,,
2357,1,31349355,11.17,1,31287306,0.20,31287306,0.20,,2,31818440,10.10,2,26954715,15.29,58242021,7.80,,3,45053381,7.24,3,40751499,9.55,98993520,8.53,,4,27112850,6.85,4,22897213,15.55,121890747,9.93,,5,31344110,1.60,5,29004546,7.46,150895293,9.47,,6,38861285,8.31,6,38535063,0.84,189430356,7.84,,7,31561534,5.34,7,28789526,8.78,218219547,7.96,,8,37809726,5.14,8,,,,,,9,45108953,1.12,9,,,,,,10,34659511,9.51,10,,,,,,11,42127724,13.54,11,,,,,,12,36639377,6.93,12,,,,,
2358,1,81132,15.74,1,143803,77.25,143803,77.25,,2,114025,90.04,2,83751,26.55,227553,16.60,,3,199045,55.40,3,168000,15.60,395553,0.34,,4,137045,8.41,4,170398,24.34,565951,6.53,,5,140472,6.65,5,172094,22.51,738046,9.87,,6,235550,27.31,6,586403,148.95,1324448,45.98,,7,160779,2.50,7,602087,274.48,1924105,80.15,,8,204106,0.81,8,,,,,,9,250561,67.78,9,,,,,,10,191484,12.28,10,,,,,,11,262639,0.75,11,,,,,,12,502830,78.66,12,,,,,
2359,1,331006,15.84,1,323062,2.40,323062,2.40,,2,307911,26.47,2,254016,17.50,577078,9.68,,3,319019,14.96,3,318040,0.31,895118,6.56,,4,402412,23.99,4,412393,2.48,1307511,3.88,,5,330816,0.54,5,419095,26.69,1726606,2.10,,6,344173,11.62,6,379423,10.24,2106029,3.47,,7,295860,6.98,7,297970,0.71,2403999,3.12,,8,315887,10.76,8,,,,,,9,367527,18.88,9,,,,,,10,296407,5.35,10,,,,,,11,367608,5.49,11,,,,,,12,318462,16.73,12,,,,,
2360,1,876270,35.77,1,1050853,19.92,1050853,19.92,,2,800439,33.19,2,1126322,40.71,2177175,29.85,,3,1098997,19.41,3,1288979,17.29,3466154,24.87,,4,950262,23.87,4,1327680,39.72,4793834,28.66,,5,866803,10.53,5,2082159,140.21,6875993,49.71,,6,1167256,23.35,6,2221849,90.35,9097842,57.95,,7,1156193,28.55,7,1177336,1.83,10275178,48.57,,8,1159084,31.73,8,,,,,,9,1611283,52.18,9,,,,,,10,1566241,94.17,10,,,,,,11,2449260,138.17,11,,,,,,12,1199258,27.58,12,,,,,
2362,1,1986221,19.76,1,1773065,10.73,1773065,10.73,,2,1475606,2.62,2,1658481,12.39,3431546,0.87,,3,1377531,17.59,3,1553462,12.77,4985008,3.01,,4,1308686,8.04,4,1607756,22.85,6592764,7.23,,5,1101942,32.51,5,2019129,83.23,8611893,18.78,,6,1155610,8.74,6,2092733,81.09,10704626,27.35,,7,1465383,0.63,7,1629017,11.17,12333643,24.95,,8,1904013,25.21,8,,,,,,9,3506098,81.84,9,,,,,,10,1926052,4.89,10,,,,,,11,1912640,3.45,11,,,,,,12,1722928,7.82,12,,,,,
2363,1,12982,33.27,1,11637,10.36,11637,10.36,,2,13477,17.32,2,13596,0.88,25233,4.63,,3,18761,27.61,3,15928,15.10,41161,8.98,,4,18806,2.66,4,17296,8.03,58457,8.70,,5,16469,14.33,5,32732,98.75,91189,13.29,,6,18994,25.93,6,24796,30.55,115985,16.58,,7,16142,123.02,7,22386,38.68,138371,19.67,,8,18660,24.23,8,,,,,,9,22005,87.58,9,,,,,,10,13396,13.63,10,,,,,,11,17665,0.95,11,,,,,,12,24631,5.79,12,,,,,
2364,1,64537,35.38,1,95083,47.33,95083,47.33,,2,29862,60.22,2,34173,14.44,129256,36.93,,3,45627,52.94,3,106516,133.45,235772,68.38,,4,38063,42.76,4,78813,107.06,314585,76.64,,5,42312,39.23,5,64469,52.37,379054,71.98,,6,55640,44.32,6,78634,41.33,457688,65.80,,7,60470,20.54,7,54177,10.41,511865,52.11,,8,61781,12.84,8,,,,,,9,51449,13.14,9,,,,,,10,44790,13.04,10,,,,,,11,52116,5.31,11,,,,,,12,55528,22.30,12,,,,,
2365,1,217877,33.49,1,205672,5.60,205672,5.60,,2,139411,32.57,2,109895,21.17,315567,11.68,,3,278528,20.00,3,123062,55.82,438629,31.01,,4,184278,42.36,4,191620,3.98,621796,24.18,,5,200705,35.55,5,164851,17.86,786647,22.94,,6,221259,31.77,6,165191,25.34,951838,23.37,,7,205061,25.84,7,147419,28.11,1106302,23.55,,8,190763,26.55,8,,,,,,9,226647,31.21,9,,,,,,10,115625,58.33,10,,,,,,11,172657,38.78,11,,,,,,12,206016,37.92,12,,,,,
2367,1,1144485,5.66,1,1830288,59.92,1830288,59.92,,2,1263863,61.07,2,1119336,11.44,2949624,22.47,,3,1299923,34.36,3,1491598,14.75,4441221,19.77,,4,1275064,52.40,4,1483507,16.35,5924729,18.89,,5,1283282,38.94,5,1536371,19.72,7461100,19.06,,6,1321913,56.34,6,1535447,16.15,8996547,18.55,,7,1272280,36.63,7,1700270,33.64,10696816,20.72,,8,1459069,19.34,8,,,,,,9,1687429,37.76,9,,,,,,10,1830007,46.09,10,,,,,,11,2166827,69.70,11,,,,,,12,2127181,64.36,12,,,,,
2368,1,1412079,1.80,1,1659262,17.50,1659262,17.50,,2,1400959,37.52,2,1334536,4.74,2993798,6.43,,3,1509114,2.15,3,1684855,11.65,4678653,8.25,,4,1483488,0.54,4,1688652,13.83,6367305,8.67,,5,1603892,4.71,5,1738893,8.42,8106197,8.61,,6,1635502,2.17,6,1698608,3.86,9804805,7.76,,7,1696287,13.76,7,1957585,15.40,11762390,8.50,,8,1617759,11.64,8,,,,,,9,1755347,10.90,9,,,,,,10,1576673,10.31,10,,,,,,11,1710841,3.40,11,,,,,,12,1621884,1.79,12,,,,,
2369,1,462010,6.00,1,485178,5.01,485178,5.01,,2,448365,24.55,2,394984,11.91,880162,3.32,,3,543896,13.32,3,537914,1.10,1418076,2.49,,4,460979,4.04,4,412403,10.54,1830479,4.43,,5,520433,6.55,5,446237,14.26,2276716,6.53,,6,499717,9.12,6,415426,16.87,2692142,8.29,,7,517664,10.19,7,452251,12.64,3144393,8.94,,8,537845,4.95,8,,,,,,9,543781,20.38,9,,,,,,10,502697,5.58,10,,,,,,11,528603,5.27,11,,,,,,12,497675,1.75,12,,,,,
2371,1,6365200,6.75,1,6218889,2.30,6218889,2.30,,2,5856514,4.07,2,4902361,16.29,11121250,9.00,,3,6318151,5.89,3,5332254,15.60,16453504,11.25,,4,5768920,14.53,4,5355186,7.17,21808690,10.28,,5,5691293,13.63,5,5386879,5.35,27195569,9.35,,6,5713728,4.71,6,5488490,3.94,32684059,8.48,,7,6278172,5.05,7,5516461,12.13,38200520,9.03,,8,6774952,18.61,8,,,,,,9,6962673,14.73,9,,,,,,10,6768155,0.24,10,,,,,,11,6831485,2.37,11,,,,,,12,6479571,10.78,12,,,,,
2373,1,1190083,1.31,1,1108086,6.89,1108086,6.89,,2,1071427,11.15,2,969297,9.53,2077383,8.14,,3,1245941,1.97,3,1208951,2.97,3286334,6.30,,4,1129708,1.08,4,1215293,7.58,4501627,2.92,,5,1145946,5.38,5,1179875,2.96,5681502,1.76,,6,1285329,2.59,6,1279129,0.48,6960631,1.53,,7,1199543,2.26,7,1213837,1.19,8174468,1.13,,8,1211922,2.95,8,,,,,,9,1342662,5.74,9,,,,,,10,1185258,5.54,10,,,,,,11,1134712,9.12,11,,,,,,12,1166002,11.83,12,,,,,
2374,1,964621,10.94,1,810460,15.98,810460,15.98,,2,748456,1.83,2,485179,35.18,1295639,24.37,,3,1072194,12.12,3,608840,43.22,1904479,31.62,,4,1033599,19.68,4,823476,20.33,2727955,28.57,,5,1105191,14.80,5,622661,43.66,3350616,31.95,,6,951939,29.59,6,588480,38.18,3939096,32.96,,7,836383,27.36,7,649370,22.36,4588466,31.64,,8,941086,20.67,8,,,,,,9,960400,22.02,9,,,,,,10,904685,8.49,10,,,,,,11,894672,30.53,11,,,,,,12,788374,12.57,12,,,,,
2375,1,213649,62.26,1,259474,21.45,259474,21.45,,2,172988,140.23,2,131926,23.74,391400,1.23,,3,260148,70.01,3,237580,8.68,628980,2.75,,4,252827,89.99,4,234662,7.18,863642,4.00,,5,252822,27.33,5,273930,8.35,1137572,1.29,,6,268640,0.36,6,240650,10.42,1378222,3.02,,7,265673,4.26,7,261357,1.62,1639579,2.80,,8,282914,4.06,8,,,,,,9,269543,5.99,9,,,,,,10,212568,7.16,10,,,,,,11,231261,8.64,11,,,,,,12,242440,7.29,12,,,,,
2376,1,4290828,12.48,1,7144660,66.51,7144660,66.51,,2,4727475,42.57,2,4533556,4.10,11678216,29.49,,3,4310662,11.53,3,8498556,97.15,20176772,51.38,,4,3946498,1.88,4,4999243,26.68,25176015,45.73,,5,4479879,36.13,5,5354401,19.52,30530416,40.34,,6,5537381,14.02,6,3819904,31.02,34350320,25.86,,7,5852465,26.29,7,4625846,20.96,38976166,17.59,,8,5505470,10.05,8,,,,,,9,5699915,8.70,9,,,,,,10,4425334,9.39,10,,,,,,11,5542848,21.14,11,,,,,,12,5559752,48.90,12,,,,,
2377,1,8461830,0.70,1,10830591,27.99,10830591,27.99,,2,7301880,7.65,2,9222929,26.31,20053520,27.21,,3,8786173,7.09,3,11728674,33.49,31782194,29.46,,4,6443101,4.69,4,9943951,54.33,41726145,34.63,,5,6910854,2.84,5,9822644,42.13,51548789,36.00,,6,9900400,13.55,6,8529808,13.84,60078597,25.68,,7,9373696,12.43,7,9234458,1.49,69313055,21.22,,8,9191125,10.10,8,,,,,,9,10528450,4.14,9,,,,,,10,9667012,3.04,10,,,,,,11,10425534,19.29,11,,,,,,12,9429400,12.00,12,,,,,
2379,1,3516214,7.96,1,3865058,9.92,3865058,9.92,,2,3046900,33.11,2,3065291,0.60,6930349,5.60,,3,3420324,0.60,3,3696017,8.06,10626366,6.44,,4,3433425,1.24,4,3753531,9.32,14379897,7.18,,5,3299050,0.79,5,3778812,14.54,18158709,8.63,,6,3219047,5.73,6,3619550,12.44,21778259,9.25,,7,3430779,8.29,7,3859402,12.49,25637661,9.72,,8,3597289,3.94,8,,,,,,9,3923389,7.48,9,,,,,,10,3681813,6.29,10,,,,,,11,3764484,12.59,11,,,,,,12,3355307,12.10,12,,,,,
2380,1,173350,1.57,1,219426,26.58,219426,26.58,,2,123967,5.84,2,109364,11.78,328860,10.64,,3,152576,18.65,3,228876,50.01,557735,24.07,,4,111537,40.71,4,156846,40.62,714617,27.40,,5,134626,36.26,5,157876,17.27,873017,25.55,,6,145691,28.01,6,160419,10.11,1033297,22.86,,7,171603,10.95,7,189270,10.30,1222428,20.70,,8,179528,15.58,8,,,,,,9,220083,12.36,9,,,,,,10,187632,11.10,10,,,,,,11,228847,9.67,11,,,,,,12,179766,2.87,12,,,,,
2382,1,79962117,33.11,1,84784358,6.03,84784358,6.03,,2,74144824,19.38,2,64293676,13.29,149078034,3.26,,3,73808939,1.82,3,71849616,2.65,220927650,3.07,,4,69189930,1.48,4,69242981,0.08,290170631,2.33,,5,74310437,6.09,5,73233165,1.45,363403796,2.16,,6,91864639,32.28,6,65750707,28.43,429154503,7.37,,7,85959858,19.09,7,89646221,4.29,518800724,5.54,,8,91243288,25.11,8,,,,,,9,98980367,25.94,9,,,,,,10,100465732,48.31,10,,,,,,11,94710534,2.34,11,,,,,,12,86740848,17.37,12,,,,,
2383,1,1889538,9.51,1,1981125,4.85,1981125,4.85,,2,1783312,30.95,2,1519210,14.81,3500335,4.70,,3,2093822,20.76,3,1812070,13.46,5312404,7.88,,4,1975698,11.27,4,1892606,4.21,7205011,6.94,,5,2027812,13.27,5,1926080,5.02,9131091,6.54,,6,1978043,16.19,6,1897243,4.08,11028334,6.13,,7,1958901,4.27,7,2084744,6.42,13113078,4.33,,8,2111395,0.78,8,,,,,,9,2070716,1.22,9,,,,,,10,1929801,0.12,10,,,,,,11,1912856,5.71,11,,,,,,12,1878232,2.40,12,,,,,
2385,1,5143902,8.16,1,6296190,22.40,6296190,22.40,,2,5203731,13.30,2,4645242,10.73,10941432,5.74,,3,6594380,2.53,3,6632412,0.58,17573844,3.73,,4,5405917,2.23,4,6429137,18.93,24002981,7.41,,5,6024573,0.45,5,7380200,22.50,31383181,10.61,,6,7239136,4.58,6,7452135,2.94,38835316,9.05,,7,6159685,0.97,7,7721252,25.35,46556569,11.46,,8,7144632,1.26,8,,,,,,9,8204632,6.56,9,,,,,,10,7258777,7.46,10,,,,,,11,7168342,0.67,11,,,,,,12,6608609,8.03,12,,,,,
2387,1,877831,32.39,1,900272,2.56,900272,2.56,,2,879817,21.88,2,500083,43.16,1400355,20.33,,3,1146129,7.83,3,925152,19.28,2325507,19.91,,4,935892,4.73,4,678219,27.53,3003726,21.77,,5,944359,16.08,5,902427,4.44,3906153,18.35,,6,1008752,10.02,6,910622,9.73,4816775,16.85,,7,914107,24.72,7,800650,12.41,5617425,16.24,,8,985575,28.75,8,,,,,,9,1050165,18.52,9,,,,,,10,853842,17.47,10,,,,,,11,1032468,8.24,11,,,,,,12,957638,17.53,12,,,,,
2388,1,291099,33.60,1,355223,22.03,355223,22.03,,2,277060,23.44,2,280763,1.34,635986,11.94,,3,493121,28.53,3,398117,19.27,1034103,2.56,,4,300585,24.70,4,323197,7.52,1357300,0.34,,5,349269,5.65,5,419506,20.11,1776805,3.84,,6,559251,25.61,6,383289,31.46,2160094,4.86,,7,346688,6.59,7,363774,4.93,2523868,3.56,,8,345535,4.15,8,,,,,,9,421743,2.42,9,,,,,,10,370904,4.63,10,,,,,,11,351985,16.69,11,,,,,,12,404550,32.27,12,,,,,
2390,1,54957,25.67,1,64233,16.88,64233,16.88,,2,52187,36.61,2,53450,2.42,117683,9.84,,3,73498,3.49,3,48764,33.65,166447,7.86,,4,60595,17.53,4,59816,1.29,226263,6.21,,5,55872,12.83,5,63683,13.98,289946,2.41,,6,59108,5.60,6,60267,1.96,350213,1.69,,7,55912,19.62,7,53177,4.89,403390,2.12,,8,59454,13.11,8,,,,,,9,61511,20.50,9,,,,,,10,54783,6.94,10,,,,,,11,58504,10.54,11,,,,,,12,59130,15.95,12,,,,,
2392,1,6094516,16.57,1,7996459,31.21,7996459,31.21,,2,5835154,28.39,2,4813725,17.50,12810184,7.38,,3,6234983,4.78,3,6163790,1.14,18973974,4.46,,4,5935684,5.63,4,6440903,8.51,25414877,5.45,,5,5909592,3.02,5,7687207,30.08,33102084,10.30,,6,6834239,7.22,6,6646528,2.75,39748612,7.88,,7,8653851,19.30,7,7563778,12.60,47312390,3.99,,8,8741191,2.37,8,,,,,,9,9978149,4.97,9,,,,,,10,9350780,1.48,10,,,,,,11,10823536,18.14,11,,,,,,12,9232410,5.44,12,,,,,
2393,1,2039117,15.35,1,2390886,17.25,2390886,17.25,,2,2140271,1.72,2,1769238,17.34,4160124,0.46,,3,2536441,3.82,3,2108257,16.88,6268381,6.66,,4,2251786,6.64,4,1937981,13.94,8206362,8.49,,5,2367763,2.44,5,1985160,16.16,10191522,10.09,,6,2373381,1.89,6,1990548,16.13,12182070,11.14,,7,2204999,2.72,7,2026343,8.10,14208413,10.72,,8,2351450,14.23,8,,,,,,9,2351832,8.33,9,,,,,,10,2341770,2.89,10,,,,,,11,2242138,15.49,11,,,,,,12,2136664,15.72,12,,,,,
2395,1,3034181,7.75,1,4000087,31.83,4000087,31.83,,2,2958128,9.38,2,2965569,0.25,6965656,16.24,,3,4013930,1.64,3,4389539,9.36,11355195,13.48,,4,3365193,1.94,4,3780766,12.35,15135961,13.20,,5,3672077,4.28,5,4472613,21.80,19608574,15.05,,6,4368838,12.34,6,4392065,0.53,24000639,12.09,,7,3440245,4.66,7,4092896,18.97,28093535,13.04,,8,3824381,6.80,8,,,,,,9,3938168,11.14,9,,,,,,10,3621135,14.12,10,,,,,,11,4211590,10.64,11,,,,,,12,3926885,2.65,12,,,,,
2397,1,302903,6.74,1,404166,33.43,404166,33.43,,2,264153,3.15,2,335416,26.98,739582,30.42,,3,353001,7.88,3,418459,18.54,1158041,25.87,,4,278326,22.49,4,366225,31.58,1524266,27.19,,5,340348,0.53,5,544958,60.12,2069224,34.48,,6,375586,17.26,6,517071,37.67,2586295,35.10,,7,303780,11.58,7,434139,42.91,3020434,36.17,,8,314796,4.24,8,,,,,,9,371446,25.75,9,,,,,,10,301502,3.61,10,,,,,,11,301690,2.33,11,,,,,,12,209523,33.48,12,,,,,
2399,1,207280,22.41,1,405368,95.57,405368,95.57,,2,252328,27.28,2,265962,5.40,671330,46.07,,3,318800,2.12,3,364441,14.32,1035771,33.06,,4,225120,6.80,4,236597,5.10,1272368,26.79,,5,341047,56.67,5,269640,20.94,1542008,14.68,,6,452553,75.58,6,252951,44.11,1794959,0.12,,7,349167,47.52,7,225173,35.51,2020132,5.88,,8,243741,3.90,8,,,,,,9,239206,14.00,9,,,,,,10,195153,20.04,10,,,,,,11,234211,12.24,11,,,,,,12,384786,72.05,12,,,,,
2401,1,428338,33.92,1,509036,18.84,509036,18.84,,2,427387,3.06,2,345775,19.10,854811,0.11,,3,622911,15.74,3,574768,7.73,1429579,3.32,,4,599963,16.02,4,599094,0.14,2028673,2.40,,5,591555,11.47,5,618778,4.60,2647451,0.85,,6,638057,9.00,6,580781,8.98,3228232,2.42,,7,579364,11.04,7,590668,1.95,3818900,1.77,,8,621318,1.90,8,,,,,,9,648179,5.25,9,,,,,,10,566071,7.02,10,,,,,,11,566948,7.17,11,,,,,,12,530146,7.61,12,,,,,
2402,1,407087,13.91,1,602959,48.12,602959,48.12,,2,501206,44.52,2,375918,25.00,978877,7.77,,3,565863,9.16,3,614344,8.57,1593220,8.08,,4,516746,18.03,4,579772,12.20,2172992,9.15,,5,602072,17.45,5,637004,5.80,2809996,8.37,,6,632494,19.94,6,573132,9.39,3383129,4.89,,7,638249,15.85,7,505417,20.81,3888545,0.64,,8,691775,36.39,8,714936,3.35,4603481,1.05,,9,691925,22.52,9,,,,,,10,674198,34.35,10,,,,,,11,659844,11.32,11,,,,,,12,598621,10.66,12,,,,,
2404,1,1488756,2.21,1,1180574,20.70,1180574,20.70,,2,956482,24.07,2,1027683,7.44,2208257,9.69,,3,948796,28.61,3,770553,18.79,2978810,12.23,,4,1339524,10.86,4,1139018,14.97,4117827,13.01,,5,1213227,18.02,5,973235,19.78,5091063,14.39,,6,1096481,11.90,6,929014,15.27,6020077,14.53,,7,1078142,8.71,7,933367,13.43,6953444,14.38,,8,929270,12.65,8,,,,,,9,870463,24.10,9,,,,,,10,695549,24.35,10,,,,,,11,1216053,10.04,11,,,,,,12,693176,58.76,12,,,,,
2405,1,310316,2.45,1,343739,10.77,343739,10.77,,2,337370,36.34,2,285290,15.44,629028,2.88,,3,319669,0.71,3,514617,60.98,1143646,18.22,,4,230109,31.47,4,355345,54.42,1498990,25.18,,5,553522,42.68,5,592261,7.00,2091252,19.43,,6,614563,84.97,6,310285,49.51,2401537,1.52,,7,410905,31.00,7,368057,10.43,2769593,0.25,,8,411300,0.99,8,,,,,,9,431350,4.17,9,,,,,,10,405348,84.09,10,,,,,,11,408821,13.20,11,,,,,,12,327875,37.21,12,,,,,
2406,1,1119454,46.51,1,1151513,2.86,1151513,2.86,,2,852246,44.51,2,688233,19.24,1839746,6.69,,3,1022542,46.85,3,973455,4.80,2813201,6.05,,4,747379,58.54,4,934381,25.02,3747582,0.16,,5,1052180,37.53,5,1022006,2.87,4769588,0.51,,6,906029,46.05,6,684043,24.50,5453631,4.32,,7,974649,35.70,7,718231,26.31,6171862,7.53,,8,1030079,1.17,8,,,,,,9,1321321,40.08,9,,,,,,10,1105801,12.93,10,,,,,,11,1211480,2.56,11,,,,,,12,1245451,15.12,12,,,,,
2408,1,4067460,8.25,1,6147637,51.14,6147637,51.14,,2,3969931,18.87,2,5927141,49.30,12074778,50.23,,3,4193183,27.05,3,6722661,60.32,18797439,53.69,,4,4317144,45.11,4,7680634,77.91,26478073,60.01,,5,4115025,42.06,5,8326045,102.33,34804118,68.44,,6,4193333,36.98,6,8585538,104.74,43389656,74.56,,7,4296911,32.14,7,8162217,89.96,51551873,76.83,,8,4352252,25.95,8,8233012,89.17,59784885,78.43,,9,4644199,32.83,9,,,,,,10,5072100,32.73,10,,,,,,11,5744613,43.19,11,,,,,,12,5966623,39.91,12,,,,,
2409,1,28369472,16.78,1,26209789,7.61,26209789,7.61,,2,29135736,41.64,2,22681194,22.15,48890982,14.98,,3,31051608,18.19,3,25553565,17.71,74444548,15.94,,4,27776109,7.60,4,24476733,11.88,98921281,14.97,,5,28062801,4.73,5,25744109,8.26,124665389,13.66,,6,28573489,3.97,6,24833116,13.09,149498505,13.57,,7,28183401,5.00,7,25801062,8.45,175299567,12.85,,8,30144411,4.11,8,,,,,,9,29067622,3.82,9,,,,,,10,27430375,9.89,10,,,,,,11,27390235,9.43,11,,,,,,12,25843008,17.07,12,,,,,
2412,1,18727059,4.37,1,18196550,2.83,18196550,2.83,,2,17769274,7.09,2,17948284,1.01,36144834,0.96,,3,18037067,1.09,3,17487524,3.05,53632358,1.65,,4,18551837,0.28,4,17307828,6.71,70940186,2.93,,5,18424969,1.18,5,19505499,5.86,90445685,1.16,,6,18694336,1.86,6,16845033,9.89,107290717,2.64,,7,18623904,0.24,7,17138830,7.97,124429548,3.41,,8,18368753,6.73,8,,,,,,9,19432246,3.58,9,,,,,,10,18790424,0.53,10,,,,,,11,20206453,6.61,11,,,,,,12,21927545,5.99,12,,,,,
2413,1,304324,27.49,1,371711,22.14,371711,22.14,,2,225141,9.61,2,195648,13.10,567359,7.16,,3,359766,13.42,3,356683,0.86,924042,3.91,,4,288869,17.69,4,301104,4.24,1225146,3.99,,5,267334,25.63,5,312872,17.03,1538018,6.41,,6,305191,2.02,6,280012,8.25,1818030,3.85,,7,287120,10.29,7,355117,23.68,2173147,6.64,,8,338479,9.20,8,,,,,,9,335009,9.71,9,,,,,,10,294222,26.99,10,,,,,,11,348246,2.51,11,,,,,,12,239644,32.65,12,,,,,
2414,1,1292611,5.85,1,1420721,9.91,1420721,9.91,,2,1171109,19.39,2,1093399,6.64,2514121,2.05,,3,1392077,9.44,3,1462104,5.03,3976224,3.12,,4,1177662,2.95,4,1220687,3.65,5196912,3.25,,5,1259926,10.99,5,1411045,11.99,6607956,5.00,,6,1531530,3.20,6,1342279,12.36,7950235,1.60,,7,1490959,8.05,7,1330860,10.74,9281095,0.37,,8,1585229,1.61,8,,,,,,9,1590557,15.71,9,,,,,,10,1345993,4.10,10,,,,,,11,1461044,0.69,11,,,,,,12,1545961,3.21,12,,,,,
2415,1,183007,4.12,1,197409,7.87,197409,7.87,,2,150412,6.49,2,137744,8.42,335153,0.52,,3,200637,6.88,3,181964,9.31,517117,3.17,,4,181872,7.42,4,191763,5.44,708880,0.98,,5,183788,11.58,5,170613,7.17,879493,2.25,,6,181099,7.64,6,187014,3.27,1066507,1.32,,7,193060,10.31,7,212146,9.89,1278653,0.38,,8,206421,8.43,8,,,,,,9,194841,4.73,9,,,,,,10,184802,7.95,10,,,,,,11,196332,16.17,11,,,,,,12,206660,2.37,12,,,,,
2417,1,175110,2.82,1,167854,4.14,167854,4.14,,2,165302,2.49,2,152419,7.79,320273,5.92,,3,201174,3.13,3,212209,5.49,532481,1.68,,4,161339,17.25,4,188826,17.04,721307,2.61,,5,223540,3.56,5,258326,15.56,979633,5.74,,6,232707,4.28,6,288880,24.14,1268513,9.43,,7,220600,8.14,7,274421,24.40,1542934,11.83,,8,279976,30.49,8,,,,,,9,226175,6.58,9,,,,,,10,230066,6.93,10,,,,,,11,214613,9.22,11,,,,,,12,180442,12.70,12,,,,,
2419,1,636183,17.05,1,642810,1.04,642810,1.04,,2,573865,18.11,2,557735,2.81,1200545,0.79,,3,789520,32.11,3,695870,11.86,1896415,5.16,,4,685307,2.83,4,627828,8.39,2524243,5.98,,5,831970,36.57,5,569551,31.54,3093794,12.03,,6,654965,4.40,6,506570,22.66,3600364,13.70,,7,653319,15.64,7,927249,41.93,4527613,6.17,,8,940307,14.90,8,,,,,,9,653216,3.21,9,,,,,,10,635066,9.99,10,,,,,,11,635318,32.30,11,,,,,,12,857446,20.68,12,,,,,
2420,1,237493,24.82,1,252717,6.41,252717,6.41,,2,247660,3.38,2,164423,33.61,417140,14.02,,3,259132,1.19,3,249686,3.65,666826,10.41,,4,242081,4.75,4,219543,9.31,886370,10.14,,5,225461,14.21,5,232237,3.01,1118607,7.69,,6,228731,4.42,6,238806,4.40,1357412,5.77,,7,242728,2.42,7,245532,1.16,1602945,4.77,,8,268357,2.19,8,,,,,,9,247299,1.36,9,,,,,,10,262021,0.95,10,,,,,,11,243518,20.63,11,,,,,,12,219259,12.06,12,,,,,
2421,1,877785,9.61,1,997817,13.67,997817,13.67,,2,703746,21.65,2,674158,4.20,1671975,5.72,,3,933304,3.66,3,936791,0.37,2608766,3.74,,4,821029,3.19,4,915443,11.50,3524209,5.65,,5,978868,21.90,5,1066609,8.96,4590818,6.40,,6,1036247,14.68,6,1042779,0.63,5633597,5.28,,7,931494,3.15,7,1095284,17.58,6728881,7.11,,8,908742,5.01,8,,,,,,9,1010448,3.15,9,,,,,,10,833243,3.87,10,,,,,,11,948170,12.62,11,,,,,,12,963652,13.79,12,,,,,
2423,1,137571,7.03,1,161028,17.05,161028,17.05,,2,174981,26.64,2,154256,11.84,315284,0.87,,3,251184,19.45,3,221744,11.72,537028,4.74,,4,189110,27.92,4,207350,9.65,744378,1.12,,5,171469,15.52,5,205715,19.97,950093,2.79,,6,215730,11.22,6,255807,18.58,1205900,5.78,,7,173706,14.59,7,200529,15.44,1406429,7.05,,8,197400,11.24,8,,,,,,9,183568,15.16,9,,,,,,10,199196,8.24,10,,,,,,11,180497,11.30,11,,,,,,12,232254,18.57,12,,,,,
2424,1,1253,3941.94,1,954,23.86,954,23.86,,2,14,55.56,2,325,2221.43,1279,0.95,,3,18,98.80,3,4,77.78,1283,0.16,,4,2269,16107.14,4,814,64.13,2097,41.00,,5,1040,659.12,5,5,99.52,2102,54.24,,6,245,55.37,6,4,98.37,2106,56.48,,7,7640,84788.89,7,190,97.51,2296,81.60,,8,9577,73569.23,8,,,,,,9,599,1832.26,9,,,,,,10,274,25.54,10,,,,,,11,1088,6700.00,11,,,,,,12,388,173.24,12,,,,,
2425,1,287044,56.58,1,284959,0.73,284959,0.73,,2,314458,22.19,2,226885,27.85,511844,14.91,,3,393142,33.41,3,441262,12.24,953106,4.18,,4,440648,34.29,4,343750,21.99,1296856,9.65,,5,598626,3.26,5,317592,46.95,1614448,20.62,,6,544004,1.09,6,307187,43.53,1921635,25.46,,7,624935,8.44,7,428639,31.41,2350274,26.62,,8,488822,14.81,8,,,,,,9,639804,25.08,9,,,,,,10,509626,20.97,10,,,,,,11,530985,13.21,11,,,,,,12,400744,12.96,12,,,,,
2426,1,226165,11.97,1,291728,28.99,291728,28.99,,2,227890,18.45,2,207966,8.74,499694,10.05,,3,263244,3.15,3,306451,16.41,806145,12.39,,4,272570,8.44,4,274617,0.75,1080762,9.18,,5,271293,3.87,5,290213,6.97,1370975,8.71,,6,276242,0.88,6,279393,1.14,1650368,7.35,,7,303406,15.95,7,280307,7.61,1930675,4.88,,8,267921,2.28,8,,,,,,9,210473,27.88,9,,,,,,10,258959,7.92,10,,,,,,11,273382,1.83,11,,,,,,12,273792,14.56,12,,,,,
