2023,0.51,0.12,0.11,0.04,0.03,0.09,1.81,1.3,1.11,0.75,0.29,0.26,16.17,16.02,15.27,15.29,15.42,15.39,11.53,8.13,8.64,6.93,7.32,6.46,6.07,1.91,2.46,1.79,1.62,2.00,2.92,0.93,0.52,0.14,0.18,0.56,10.39,7.76,6.59,4.49,1.76,1.41,23.23,-14.36,18.72,-5.46,5.51,3.07,66.97,22.13,38.13,18.45,1.41,22.05,14.09,4.78,8.24,4.06,0.37,4.91,28.52,35.11,41.82,34.65,18.46,18.61,7.20,-39.66,26.28,-24.17,11.40,-9.03,63.30,-40.47,-5.71,-38.06,-35.63,-2.95,11.51,-10.93,-1.38,-10.76,-12.11,-0.69,117.56,41.26,16.93,-12.59,-31.10,-23.18,17.96,-73.10,53.00,-31.14,-4.51,27.41,78.55,-77.79,-48.21,-66.57,-72.94,28.17,12.89,-24.45,-13.16,-22.32,-37.14,6.14,347.52,44.12,-8.21,-42.47,-67.97,-54.99,26.33,-76.47,-8.33,-64.12,-23.99,200.00,264.29,-80.00,-64.52,-90.22,-94.12,-25.00,23.95,-27.95,-14.73,-32.54,-61.97,-7.43,負轉正,783.58,55.60,-48.63,-84.24,-79.75
2024,0.25,0.22,0.3,0.28,0.22,0.28,1.18,1.15,1.17,1.05,1.0,1.09,11.96,11.57,11.88,12.2,12.42,11.9,17.27,14.99,14.52,15.24,13.39,14.41,11.67,8.96,9.27,9.78,8.40,8.70,2.13,1.85,2.59,2.30,1.82,2.29,10.33,10.06,10.21,8.79,8.38,9.22,-10.86,-10.11,27.45,-6.97,2.34,-3.87,9.94,-12.76,20.07,-4.99,9.08,16.65,2.25,-3.20,4.82,-1.34,2.21,3.56,6.83,5.37,8.68,2.35,2.31,9.46,-4.58,-21.98,23.49,-2.38,-10.03,3.39,105.99,-14.38,12.10,-10.25,-15.38,12.14,15.57,-3.43,2.82,-2.83,-4.17,2.68,92.99,59.82,39.09,11.50,-7.55,-1.69,0.13,-30.99,31.94,-1.89,-12.12,-0.47,269.06,-13.15,17.84,-10.56,-21.51,13.21,25.70,-2.93,3.98,-2.93,-6.16,2.78,271.22,139.18,74.87,23.15,-8.06,-2.65,-39.56,-12.00,36.36,-7.73,-20.52,27.27,177.78,-18.52,15.38,-33.08,-12.00,27.27,14.71,-2.28,1.45,-10.36,-4.37,8.45,266.24,132.18,73.65,1.94,-15.01,-5.69
2025,0.2,-0.47,0.18,0.63,0.19,-1.19,0.62,0.14,0.14,0.55,0.54,-0.19,4.53,4.1,4.26,4.88,5.04,3.81,7.52,-15.75,6.35,16.89,2.81,4.83,6.07,-17.50,4.98,15.69,1.41,3.34,4.61,-10.82,4.39,13.81,3.79,-26.86,15.03,3.61,3.42,11.97,11.18,-4.69,-16.00,-23.35,42.97,4.37,-6.02,-10.44,23.94,-19.86,3.88,-3.92,7.50,25.60,4.82,-4.52,1.02,-1.15,1.87,4.81,46.40,38.72,21.97,-0.06,-2.87,6.62,-18.49,-260.41,負轉正,177.73,-84.38,53.91,負轉正,-487.54,107.63,109.31,-59.88,負轉正,92.03,-65.39,44.87,86.67,-20.73,97.02,負轉正,負轉正,負轉正,79.74,-25.81,322.37,-19.25,-320.91,負轉正,228.81,-91.56,111.92,負轉正,-921.75,188.37,138.66,-75.05,負轉正,193.34,-87.91,172.22,185.02,-28.37,144.51,負轉正,負轉正,負轉正,175.26,-32.79,1258.78,-10.98,-335.00,負轉正,249.36,-69.79,-726.32,負轉正,-2450.00,-5.26,179.90,-5.00,負,88.73,-76.88,-2.29,290.91,-1.56,-134.25,負轉正,負轉正,負轉正,66.67,-13.06,-228.79
2027,0.27,0.45,0.33,0.22,1.38,1.86,1.1,1.31,1.5,1.25,2.29,3.74,13.14,13.21,13.08,13.72,14.77,16.67,19.20,16.49,15.19,20.16,18.88,21.87,8.62,5.73,6.30,8.77,8.79,12.66,1.96,3.60,2.74,1.59,8.25,10.61,7.80,9.81,11.08,8.96,16.10,24.03,18.52,18.35,13.14,-1.33,23.64,-0.40,6.68,27.12,52.54,56.58,63.35,37.47,1.75,6.91,11.81,10.93,13.08,8.10,-2.26,6.34,21.36,34.92,49.96,51.62,26.64,1.67,4.20,30.97,15.77,15.39,96.26,30.19,37.12,75.71,60.63,82.31,17.19,7.05,8.01,15.46,13.58,16.51,65.13,66.93,50.48,56.47,51.65,65.04,89.59,-21.32,24.45,37.30,23.89,43.46,負轉正,42.83,76.85,154.89,66.55,203.68,62.32,8.96,14.84,24.81,16.19,33.56,負轉正,1970.01,211.91,153.49,81.46,122.41,-44.07,66.67,-26.67,-31.98,514.82,34.78,負轉正,95.65,106.25,-53.50,411.11,313.33,56.88,19.22,14.04,-16.54,83.41,62.97,負轉正,負轉正,897.11,78.02,108.13,184.51
2028,0.49,0.37,0.46,0.62,0.53,0.4,0.7,1.04,1.54,1.95,1.99,2.01,4.44,4.41,4.96,5.95,6.31,6.55,8.99,8.33,8.50,10.50,8.31,6.39,7.53,6.82,6.56,8.31,6.38,5.06,12.57,8.45,9.87,11.41,8.61,6.24,20.85,30.87,39.58,41.75,36.96,36.75,15.41,-14.75,32.85,0.80,9.49,-9.27,87.12,12.58,72.43,31.75,25.00,33.03,16.54,2.90,14.09,7.14,6.06,6.43,76.22,77.56,70.15,46.60,33.41,37.99,41.24,-21.00,35.51,24.60,-13.40,-30.22,負轉正,139.29,811.83,88.39,15.51,2.03,100.57,21.33,36.44,17.54,3.70,0.37,負轉正,負轉正,負轉正,290.28,101.78,66.92,76.53,-22.77,27.77,27.59,-15.93,-28.08,負轉正,403.12,負轉正,122.26,5.85,-1.42,326.66,37.57,46.77,20.83,1.46,-0.27,負轉正,負轉正,負轉正,940.87,147.51,79.43,108.71,-24.49,24.32,35.13,-14.73,-24.53,負轉正,1750.00,負轉正,164.75,8.16,8.11,1655.01,47.45,48.40,26.94,2.26,0.61,負轉正,負轉正,負轉正,4775.00,184.07,93.82
2029,1.17,0.54,0.21,0.39,0.09,0.18,4.43,3.96,3.11,2.32,1.27,0.86,29.34,27.44,27.67,28.23,28.35,26.76,18.61,14.01,7.35,10.72,6.30,6.40,13.41,7.65,2.50,5.15,1.93,1.19,4.11,1.90,0.74,1.40,0.30,0.60,16.58,14.79,11.23,8.21,4.23,3.12,-1.47,-16.18,14.06,-4.10,-5.39,-5.22,25.82,3.75,13.61,-9.66,-13.26,-1.91,5.93,0.83,3.10,-2.57,-3.57,-0.45,13.77,21.81,23.46,7.28,-2.34,-3.58,-3.85,-36.92,-40.19,39.93,-44.36,-3.79,47.56,-27.53,-58.32,-49.24,-70.62,-55.20,9.23,-6.28,-14.76,-16.80,-27.85,-19.03,66.74,41.13,3.02,-27.41,-52.05,-58.57,-3.29,-52.17,-62.79,97.94,-64.60,-41.58,57.93,-46.51,-80.24,-65.93,-87.53,-84.77,10.59,-10.86,-21.18,-25.34,-43.58,-35.78,115.77,52.09,-5.62,-41.99,-70.40,-78.68,0.47,-53.85,-61.11,87.85,-77.19,100.00,69.57,-47.06,-80.56,-66.13,-92.31,-66.67,11.76,-10.58,-21.36,-25.46,-45.21,-32.61,114345.64,487.32,-0.52,-41.41,-71.28,-78.35
2030,0.74,0.32,0.23,0.69,0.46,0.64,1.63,1.94,1.86,1.98,1.69,2.02,12.35,12.53,12.87,13.54,14.17,13.74,16.67,10.44,9.25,14.29,12.96,14.03,10.93,4.11,3.14,8.07,6.54,8.37,6.04,2.56,1.84,5.22,3.35,4.60,13.40,15.91,15.46,15.46,12.86,15.38,5.21,-3.57,0.02,9.31,-6.08,15.71,24.07,12.45,14.68,10.93,-0.97,18.83,5.62,2.93,3.29,2.68,-0.24,4.57,1.63,7.51,13.50,15.29,8.89,10.63,15.14,-39.59,-11.45,68.99,-14.80,25.25,89.61,55.97,-17.23,4.08,-22.99,59.68,19.45,7.47,-3.57,1.18,-7.55,12.82,165.90,169.49,87.72,25.25,-3.07,1.75,33.67,-63.78,-23.60,181.22,-23.82,48.11,197.08,157.16,-37.72,4.00,-40.73,142.40,39.73,9.49,-6.56,1.25,-16.85,25.66,負轉正,負轉正,552.62,44.74,-13.87,-1.14,25.40,-56.76,-28.13,199.78,-33.28,39.13,252.38,1500.00,-14.81,16.84,-37.84,100.00,51.11,18.68,-4.05,6.54,-14.66,19.26,負轉正,負轉正,負轉正,83.33,3.53,4.03
2031,1.19,0.53,0.79,0.99,3.09,-0.05,2.83,3.03,3.03,3.49,5.39,4.77,19.78,18.38,19.1,20.48,23.16,21.31,18.51,11.57,10.24,12.71,19.36,9.43,14.66,11.82,15.49,5.04,13.87,6.83,6.16,2.68,4.13,4.80,14.06,-0.31,15.80,17.83,17.00,17.82,24.72,23.26,10.33,1.72,-10.12,-5.48,24.18,-7.33,57.60,45.51,35.69,-4.67,7.30,-2.24,12.54,9.70,6.68,-1.10,1.92,-0.59,19.41,37.98,45.48,30.26,17.97,6.90,39.78,-36.41,-20.46,17.28,89.20,-54.85,88.36,28.33,-0.81,-17.07,12.24,-20.31,20.83,5.16,-0.14,-4.27,4.48,-4.52,負轉正,負轉正,288.51,21.46,5.02,-4.65,32.24,-18.02,17.84,-69.27,241.95,-54.34,132.92,87.09,36.53,-60.74,1.51,-43.46,24.48,13.15,7.87,-12.97,0.49,-11.50,負轉正,負轉正,1013.98,32.23,6.75,-16.51,113.98,-55.46,49.06,24.84,213.31,-101.62,32.22,43.24,-9.20,77.34,159.66,-109.43,5.85,7.31,-0.17,15.27,54.36,-11.55,負轉正,負轉正,247.18,30.71,90.62,57.13
2032,0.04,-0.24,0.22,0.09,0.12,0.07,0.52,0.1,0.19,0.12,0.2,0.52,12.86,12.22,12.45,12.53,12.63,12.6,5.13,-2.19,7.31,5.65,5.36,6.11,1.12,-6.03,4.32,2.25,2.02,2.79,0.32,-1.91,1.81,0.74,0.94,0.54,4.13,0.77,1.51,0.92,1.53,4.05,-20.70,-2.28,22.73,-2.35,8.00,-4.02,-4.53,-6.54,12.43,-7.13,26.47,24.22,-1.07,-1.56,3.08,-2.03,6.09,5.13,-6.19,-2.79,2.01,-1.65,5.47,12.64,-40.86,-141.65,負轉正,-24.58,2.57,9.44,-15.54,-125.96,34.01,-23.82,32.13,負轉正,-3.20,-36.28,12.22,-10.11,8.98,47.74,39.65,-21.70,-26.42,-37.79,-29.96,62.40,-72.01,-626.93,負轉正,-49.16,-2.82,32.40,-26.13,-262.74,136.45,-34.10,128.80,負轉正,-3.49,-87.09,211.80,-30.97,47.43,207.28,187.00,-76.77,-56.12,-73.17,-59.02,875.09,-75.72,-700.00,負轉正,-56.86,26.44,-41.67,-50.00,-226.32,69.23,-42.40,200.00,負轉正,-8.02,-81.51,96.00,-35.73,64.37,163.73,73.74,-66.68,-56.40,-78.57,-61.71,446.08
2033,0.05,0.06,0.12,0.07,0.06,0.04,0.58,0.52,0.54,0.29,0.3,0.34,11.91,11.68,11.84,11.88,12.03,11.91,14.69,13.74,15.75,14.07,15.05,11.25,4.02,3.56,6.06,4.25,4.09,0.89,0.38,0.50,1.05,0.57,0.52,0.29,4.51,4.42,4.74,2.48,2.60,2.43,-5.41,-4.22,1.43,6.01,-14.55,26.37,0.89,-10.33,-1.79,-2.59,-12.00,16.11,0.22,-2.68,-0.44,-0.69,-3.03,4.02,5.52,0.26,-1.97,-3.57,-6.69,-0.27,-9.69,-10.40,16.26,-5.31,-8.55,-5.56,-5.13,-18.93,2.01,-10.92,-9.80,-4.92,-1.26,-4.94,0.51,-2.99,-2.50,-1.15,36.52,10.25,-1.74,-8.48,-9.63,-6.02,-35.35,-15.18,72.49,-25.71,-17.69,-72.49,-12.46,-13.11,22.94,-29.74,-10.54,-70.99,-2.93,-2.71,5.95,-9.47,-2.40,-14.03,179.29,47.39,3.22,-9.42,-8.92,-19.51,-84.67,20.00,100.00,-44.60,-9.75,-33.33,-37.50,-14.29,50.00,-79.62,20.00,-33.33,4.14,-10.35,3.32,-46.31,4.27,11.03,1019.51,209.78,75.78,-48.21,-48.15,-35.78
2034,0.55,0.5,0.55,0.41,0.47,0.95,2.16,2.14,2.22,2.0,1.93,2.38,18.91,17.61,18.17,18.57,19.11,18.28,11.28,8.95,10.55,10.70,9.87,11.97,6.77,4.65,5.96,5.27,5.49,7.49,2.92,2.73,3.09,2.23,2.50,5.10,11.72,12.25,12.40,10.86,10.15,13.29,7.43,0.21,-10.08,-0.83,3.72,12.87,29.73,16.35,-1.03,-4.00,-7.32,4.39,6.60,3.80,-0.24,-0.97,-1.93,1.18,8.62,17.67,15.87,9.31,0.57,-1.97,7.78,-20.49,6.03,0.53,-4.33,36.94,56.28,3.23,4.08,-8.66,-18.93,39.64,11.44,0.71,0.93,-2.25,-5.43,9.56,52.81,42.09,30.10,10.73,-6.04,2.22,33.23,-31.22,15.24,-12.22,8.05,53.90,67.92,-2.75,4.21,-7.30,-24.82,68.22,14.37,-0.60,1.00,-1.70,-7.81,16.03,87.97,56.53,35.01,12.87,-9.02,6.20,-12.81,-9.09,10.00,-25.74,15.08,102.13,41.03,0.00,19.57,-35.26,-14.55,90.00,10.92,-0.86,3.45,-9.84,-3.56,23.23,51.37,35.33,44.08,2.56,-10.83,10.85
2038,-0.17,-0.11,-0.26,0.59,0.25,0.08,0.48,0.36,0.17,0.06,0.47,0.69,21.24,19.39,18.56,20.65,21.66,20.88,1.24,1.63,-0.90,9.92,4.00,-0.78,-2.56,-2.77,-4.00,7.74,2.05,-2.55,-0.88,-0.86,-1.25,2.65,1.03,0.29,4.70,3.87,2.71,-0.26,1.62,2.87,-18.00,7.29,19.99,37.93,18.92,-5.04,-5.62,-11.54,11.88,45.59,111.15,86.90,-1.28,-3.05,3.08,12.14,21.64,14.92,-30.64,-22.29,-8.14,10.62,36.31,61.59,負轉正,40.94,-166.57,負轉正,-51.99,-118.60,-50.95,-58.89,-173.09,負轉正,581.76,-190.00,-16.78,-39.20,-70.95,1622.31,37.12,-12.46,負轉正,309.47,-79.56,153.20,317.19,500.66,負,負,負,負轉正,-68.48,-218.07,負,-547.89,負,負轉正,負轉正,負,負,負,負,負轉正,224.92,-21.57,負,負,負,負轉正,負轉正,負轉正,-123.53,負,負,負轉正,-57.59,-68.00,-1800.00,-1200.00,負,-18.39,負轉正,負轉正,-26.57,-24.10,-54.13,-63.90,677.22,47.22,負轉正,負轉正,負轉正,-90.77,-2.30,89.50
2049,1.04,2.58,3.21,3.02,4.34,5.42,5.34,6.49,8.41,9.77,13.1,15.67,51.66,52.98,55.32,58.16,63.25,65.3,32.28,34.23,36.32,39.18,40.04,41.32,10.52,14.03,17.13,19.77,21.37,25.75,1.34,4.18,5.35,3.60,6.65,8.17,7.37,9.48,13.09,14.34,19.48,24.06,-5.76,18.67,10.02,9.52,6.58,18.73,44.08,17.24,33.08,34.75,52.40,52.48,8.16,4.30,7.67,8.10,10.65,11.43,22.53,27.54,33.03,31.31,34.32,43.51,-2.66,25.83,16.77,18.13,8.93,22.50,36.76,17.37,48.50,68.94,89.06,84.06,7.04,4.55,11.22,14.90,16.30,16.65,15.26,22.06,32.98,43.01,55.39,73.37,32.54,58.37,34.27,26.38,15.23,43.07,203.14,34.38,124.85,256.19,209.69,179.76,20.88,10.45,27.56,35.37,28.35,29.99,28.47,56.07,94.98,130.55,144.78,188.08,-38.12,148.08,24.42,-5.96,43.77,24.88,96.23,75.51,172.03,79.63,317.31,110.08,10.66,21.35,29.69,16.14,34.06,19.63,14.11,41.29,139.10,102.28,145.04,141.57
2059,1.15,1.52,3.5,3.37,3.37,5.96,14.8,13.04,13.42,9.54,11.77,16.18,91.96,85.26,88.77,92.13,95.52,96.48,57.57,50.73,52.11,52.21,55.10,50.65,46.74,35.56,38.44,39.98,42.86,36.04,1.25,1.72,4.02,3.73,3.59,6.21,16.44,15.78,15.54,10.42,12.54,17.82,-9.90,-21.40,11.54,12.79,4.94,-11.20,14.82,-19.21,-13.51,-10.91,3.77,17.23,3.25,-4.56,-3.50,-3.21,1.03,3.67,5.36,1.09,-2.25,-7.96,-9.94,-2.17,-9.83,-30.73,14.56,13.00,10.76,-18.37,12.93,-26.70,-20.39,-19.14,-0.68,17.03,2.91,-6.23,-5.35,-5.90,-0.20,3.50,3.96,-1.69,-6.18,-14.06,-16.65,-8.01,-8.05,-40.21,20.58,17.31,12.51,-25.34,20.60,-35.19,-28.54,-22.23,-4.84,18.82,4.44,-8.08,-7.80,-7.10,-1.53,3.61,7.60,-0.42,-8.29,-17.76,-22.46,-12.61,-84.10,32.17,130.26,-3.67,-0.04,76.85,-60.21,-52.35,10.06,-53.39,193.04,292.11,-10.23,-11.94,2.96,-28.92,23.38,37.48,-21.77,-31.11,-5.20,-42.15,-20.49,24.13
2062,1.14,0.02,0.05,0.12,0.08,0.17,4.41,2.68,2.66,1.33,0.29,0.41,32.99,32.44,32.78,32.79,32.97,33.16,23.58,19.47,14.28,16.70,10.85,11.51,11.89,6.51,1.72,1.14,-0.73,0.70,3.35,0.09,0.15,0.37,0.23,0.53,13.28,11.45,7.56,3.96,0.84,1.29,-1.96,-0.31,-3.67,-1.23,11.71,9.64,-6.95,4.83,-4.35,-7.01,5.95,16.53,-1.84,1.16,-1.09,-1.80,1.52,4.16,-11.61,-7.38,-6.06,-3.55,-0.24,2.71,-16.84,-17.66,-29.34,15.51,-27.41,16.28,-13.44,-14.53,-44.87,-44.11,-51.22,-31.12,-3.55,-3.32,-11.60,-14.70,-16.65,-9.99,-6.36,-8.67,-19.60,-29.69,-39.23,-43.43,-24.49,-45.44,-74.54,-34.29,-171.75,負轉正,-17.72,-39.18,-87.45,-93.11,-106.55,-87.50,-4.74,-8.12,-24.34,-40.98,-60.00,-67.21,-0.92,-9.15,-34.22,-60.92,-83.59,-94.14,-10.73,-98.25,150.00,149.18,-35.79,112.50,-13.64,-97.18,-96.06,-90.24,-92.98,750.00,-3.64,-39.32,-0.54,-50.07,-78.57,44.18,0.59,-39.02,-42.30,-70.96,-93.54,-84.65
2069,0.66,-0.11,0.27,0.76,0.38,0.19,2.78,2.11,1.69,1.55,1.27,1.53,20.96,19.35,19.6,20.35,20.89,19.41,11.37,4.37,6.99,9.01,6.21,8.87,6.39,-0.29,2.24,4.34,1.67,4.75,3.10,-0.53,1.36,3.65,1.82,0.95,13.50,10.90,8.69,7.55,6.19,8.19,0.40,-4.84,1.65,-2.04,-3.78,21.07,44.92,16.58,10.38,-4.86,-8.82,16.00,9.17,3.67,2.38,-1.24,-2.28,4.03,8.34,16.91,22.01,14.44,2.43,2.79,-6.04,-63.41,62.61,26.24,-33.69,72.98,106.18,-49.87,-30.96,-29.41,-50.19,135.46,16.40,-9.96,-8.10,-10.35,-18.51,22.43,74.76,47.44,19.61,-13.65,-39.54,-17.80,-2.25,-104.34,負轉正,89.45,-63.01,244.55,291.03,-106.76,-55.53,-37.15,-76.21,負轉正,27.74,-19.97,-15.45,-16.39,-39.30,73.32,178.27,89.62,23.74,-27.73,-65.66,-25.63,-35.24,-116.67,負轉正,181.56,-50.01,-50.00,633.33,-120.00,-60.29,-25.40,-42.42,負轉正,17.66,-24.12,-19.73,-8.35,-17.80,19.71,366.08,156.91,26.84,-34.32,-54.11,-27.61
2101,0.26,0.25,0.14,0.14,0.04,0.16,1.33,0.95,0.78,0.79,0.59,0.47,13.91,13.19,13.46,13.58,13.76,13.15,19.72,18.61,18.40,18.07,15.42,16.87,8.53,8.54,8.14,7.07,3.13,6.53,1.82,1.87,1.06,1.02,0.28,1.21,9.16,6.83,5.65,5.66,4.12,3.64,7.82,14.71,-6.10,-11.61,-8.54,30.13,19.45,2.76,16.59,2.64,-12.93,-1.22,4.28,0.78,3.83,0.59,-3.10,-0.35,4.23,4.87,9.80,9.76,2.00,0.86,-1.31,8.24,-7.14,-13.18,-21.99,42.39,17.63,-21.11,-7.23,-13.88,-31.93,-10.45,3.47,-6.48,-1.87,-3.43,-8.06,-3.11,8.26,-4.36,-5.42,-8.31,-18.53,-15.59,11.01,14.87,-10.49,-23.27,-59.51,171.44,28.99,-31.42,-17.09,-12.42,-68.06,-24.52,4.90,-10.93,-4.94,-2.74,-17.16,-8.57,9.95,-10.98,-15.30,-13.62,-31.78,-29.98,98.00,-3.85,-44.00,-1.85,-70.89,300.00,23.81,-57.63,-54.84,4.64,-84.62,-36.00,6.80,-29.13,-17.29,0.96,-24.93,-20.68,22.26,-26.28,-41.80,-36.80,-55.57,-50.28
2102,-1.25,0.05,-0.22,-0.09,-0.39,-0.35,-1.51,-1.62,-1.46,-1.52,-0.66,-1.04,19.83,19.88,19.73,19.68,20.22,19.88,17.87,12.05,12.02,7.81,7.30,9.45,-6.54,-6.03,-6.09,-14.48,-13.14,-15.54,-6.06,0.23,-1.11,-0.48,-1.94,-1.72,-7.20,-7.06,-7.11,-7.39,-3.28,-5.27,-5.04,31.21,0.18,-21.55,12.35,-9.50,-25.92,12.12,50.64,-2.08,15.85,-20.09,-7.87,3.46,10.43,-0.47,3.40,-5.47,-31.56,-22.97,-3.45,4.77,17.59,7.43,7.63,-11.50,-0.09,-48.99,4.97,17.17,-48.42,-28.86,79.20,-51.46,-52.66,-37.33,-20.38,-9.79,11.81,-12.93,-16.35,-12.26,-57.27,-56.09,-35.39,-30.08,-26.54,-28.55,負,負,負,負,負,負,-148.62,-428.02,負,負,負,負,-787.61,負,負,負,負,負,-130.59,-164.76,-252.70,-1573.16,負,負,負,負轉正,-540.00,負,負,負,-600.00,400.00,負,負,負,-800.00,負,負,負,負,負,負,-220.19,-267.61,-691.17,負,負,負
2103,0.43,-0.11,0.36,0.38,0.29,0.47,1.36,0.68,0.76,1.06,0.93,1.48,18.26,17.31,17.56,18.02,18.26,18.12,11.94,5.99,11.28,13.12,13.32,12.65,6.03,-0.15,4.32,5.09,6.25,5.50,2.16,-1.12,1.85,2.29,1.66,2.44,7.00,3.04,3.24,5.07,4.55,8.32,21.74,-4.52,-9.72,-6.02,5.95,2.35,43.18,18.21,14.93,-1.38,-14.18,-8.00,9.80,4.35,3.17,-0.31,-3.91,-2.19,16.78,19.20,22.26,17.85,3.14,-3.33,39.14,-52.11,70.00,9.31,7.58,-2.82,10.58,-59.68,-9.53,23.82,-4.26,94.26,2.58,-18.62,-2.77,5.69,-1.34,14.38,17.89,-14.63,-18.70,-14.22,-17.50,15.96,129.59,-102.34,負轉正,10.82,30.19,-10.01,19.80,-101.77,-18.12,56.98,-10.98,負轉正,4.94,-38.26,-6.30,12.23,-4.82,38.04,36.63,-34.41,-38.65,-31.87,-38.21,38.15,522.19,-125.58,負轉正,5.28,-23.48,62.07,59.26,-119.64,20.00,448.40,-32.56,負轉正,13.19,-49.74,10.67,40.29,-12.40,59.57,102.69,-15.92,-37.66,-11.67,-31.64,117.03
2104,0.82,1.4,1.01,0.56,1.29,1.33,2.8,3.79,3.75,3.69,4.2,4.19,31.67,31.46,30.72,31.75,34.72,35.65,26.73,30.13,27.71,26.26,27.80,28.50,18.60,21.43,17.01,15.54,20.36,21.45,2.54,4.23,3.27,1.69,3.78,3.68,8.51,11.82,12.21,11.54,12.36,12.38,19.90,2.49,0.62,5.24,3.12,13.98,30.27,25.37,20.98,30.12,11.91,24.46,7.10,5.92,4.82,6.46,2.87,5.88,6.68,15.06,21.57,26.59,21.59,21.55,-2.23,15.50,-7.47,-0.27,9.20,16.86,24.21,51.89,14.71,4.22,16.40,17.76,5.54,10.62,3.34,1.02,3.82,4.61,30.89,39.09,34.83,21.87,19.89,13.37,5.62,18.09,-20.16,-3.86,35.13,20.07,37.72,79.08,2.87,-4.26,22.49,24.54,8.43,14.80,0.65,-0.99,5.58,6.81,49.38,59.17,42.48,24.05,20.79,12.38,25.33,70.73,-27.86,-44.51,130.18,3.10,60.78,225.58,10.99,-14.34,57.32,-5.00,12.14,35.24,-1.04,-1.65,13.76,-0.19,76.78,101.23,71.98,47.60,49.74,10.52
2105,0.59,0.53,0.33,0.26,0.37,0.42,3.42,2.73,2.18,1.71,1.47,1.37,26.59,24.48,25.05,25.36,26.03,24.5,25.66,22.69,20.45,22.59,23.71,23.25,11.14,7.60,4.52,6.55,8.88,7.83,2.22,2.09,1.30,1.05,1.46,1.68,12.47,10.79,8.29,6.55,5.68,5.66,3.29,-0.95,-0.67,-3.76,2.09,1.89,-2.40,-8.55,-3.80,-2.19,-3.33,-0.56,-0.60,-2.27,-0.98,-0.54,-0.85,-0.14,-0.34,-2.59,-3.61,-4.33,-4.57,-2.49,-6.26,-12.41,-10.49,6.31,7.14,-0.07,-21.90,-36.96,-34.68,-21.87,-10.70,1.89,-5.68,-11.03,-10.05,-6.26,-3.06,0.49,-6.30,-18.26,-26.08,-29.24,-27.28,-17.86,-5.00,-32.43,-40.96,39.53,38.36,-10.11,-40.81,-62.19,-69.80,-47.13,-22.99,2.45,-11.79,-21.53,-22.76,-15.86,-8.74,0.69,-15.07,-34.85,-49.05,-55.02,-53.47,-40.29,-14.57,-10.17,-37.74,-20.77,41.52,13.51,-52.42,-56.91,-64.13,-62.14,-37.29,-20.75,-16.31,-20.26,-20.29,-21.40,-13.86,-6.86,-17.88,-37.94,-50.30,-58.19,-56.97,-49.73
2106,0.23,0.01,0.15,-0.01,-0.2,0.57,2.99,2.06,1.35,0.38,-0.06,0.5,23.38,21.78,22.14,21.95,22.08,21.69,21.34,18.74,20.25,19.20,18.18,18.06,5.95,3.28,4.21,2.16,2.60,2.71,0.97,0.03,0.68,-0.06,-0.92,2.60,12.53,9.05,5.91,1.62,-0.27,2.31,1.55,6.82,-3.01,3.87,0.21,5.95,1.55,-1.81,5.63,9.29,7.85,6.96,0.38,-0.48,1.37,2.24,1.88,1.75,-4.50,-3.39,1.07,3.52,5.07,7.42,-11.22,-6.22,4.81,-1.49,-5.14,5.27,-21.53,-35.81,-21.52,-14.04,-8.15,3.10,-5.36,-10.81,-6.24,-3.91,-2.10,0.76,-13.39,-21.79,-24.61,-23.96,-21.33,-11.12,-34.68,-41.13,24.53,-46.70,20.31,10.48,-48.13,-75.14,-61.02,-74.48,-52.99,-11.77,-12.04,-26.24,-22.95,-29.59,-19.53,-3.18,-23.39,-41.25,-52.25,-64.81,-67.80,-57.74,-76.12,-95.65,1400.00,-108.85,負,負轉正,-69.33,-99.01,-82.35,-101.38,-186.96,5600.00,-15.41,-31.21,-34.35,-71.90,-115.68,負轉正,-27.91,-50.39,-60.88,-89.27,-101.99,-75.56
2107,0.0,0.09,0.37,-0.0,-0.04,0.15,0.71,0.71,0.93,0.47,0.42,0.5,26.43,25.88,28.01,28.53,29.0,28.96,31.46,26.24,32.53,33.76,22.58,23.38,21.00,11.42,18.54,18.37,6.73,7.87,0.01,0.34,1.40,-0.01,-0.15,0.54,2.63,2.66,3.49,1.72,1.57,1.77,-17.75,-20.72,20.29,-1.43,-25.14,9.99,28.96,-0.85,11.44,-22.69,-29.64,-2.38,6.16,-0.17,2.53,-6.96,-8.04,-0.56,-4.56,6.03,5.42,1.09,-12.43,-12.76,-10.47,-33.88,49.15,2.29,-49.92,13.87,17.88,-21.75,29.14,-9.70,-49.49,-13.01,4.24,-4.93,6.28,-2.88,-13.54,-2.72,-27.88,-18.15,-15.33,2.30,-15.15,-13.18,5.34,-56.90,95.30,-2.35,-72.56,28.48,62.55,-37.47,27.79,-13.40,-77.44,-32.76,13.21,-7.83,6.02,-3.95,-25.02,-6.08,-36.84,-26.11,-24.95,6.26,-29.62,-28.29,-100.00,前期為零,311.11,-100.73,負,負轉正,-100.00,0.00,146.67,-100.66,前期為零,66.67,0.54,-0.51,30.35,-49.22,-10.62,17.98,-23.79,-34.82,30.27,-33.80,-41.15,-30.21
